# Renewables.ninja Solar PV (Point API) - 48.152, 17.109 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/Bratislava, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/Bratislava"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC"""," ""missing"": ""binary flag""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""48.1516988"""," ""lon"": ""17.1093063"""," ""date_from"": ""2015-01-01"""," ""date_to"": ""2015-12-31"""," ""dataset"": ""sarah"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing,,,,,,,,,,,,,
1/12/2015 7:00,1/12/2015 8:00,0.045,0.041,0.022,2.988,0,,,,,,,,,,,,,
1/12/2015 8:00,1/12/2015 9:00,0.11,0.072,0.059,4.22,0,,,,,,,,,,,,,
1/12/2015 9:00,1/12/2015 10:00,0.134,0.073,0.084,5.553,0,,,,,,,,,,,,,
1/12/2015 10:00,1/12/2015 11:00,0.23,0.104,0.154,6.494,0,,,,,,,,,,,,,
1/12/2015 11:00,1/12/2015 12:00,0.435,0.332,0.15,6.884,0,,,,,,,,,,,,,
1/12/2015 12:00,1/12/2015 13:00,0.217,0.097,0.147,6.589,0,,,,,,,,,,,,,
1/12/2015 13:00,1/12/2015 14:00,0.181,0.089,0.117,5.601,0,,,,,,,,,,,,,
1/12/2015 14:00,1/12/2015 15:00,0.058,0.025,0.052,4.378,0,,,,,,,,,,,,,
1/12/2015 15:00,1/12/2015 16:00,0,0,0.003,3.148,0,,,,,,,,,,,,,
1/12/2015 16:00,1/12/2015 17:00,0,0,0,2.431,0,,,,,,,,,,,,,
1/12/2015 17:00,1/12/2015 18:00,0,0,0,1.949,0,,,,,,,,,,,,,
1/12/2015 18:00,1/12/2015 19:00,0,0,0,1.606,0,,,,,,,,,,,,,
1/12/2015 19:00,1/12/2015 20:00,0,0,0,1.344,0,,,,,,,,,,,,,
1/12/2015 20:00,1/12/2015 21:00,0,0,0,1.203,0,,,,,,,,,,,,,
1/12/2015 21:00,1/12/2015 22:00,0,0,0,0.34,0,,,,,,,,,,,,,
1/12/2015 22:00,1/12/2015 23:00,0,0,0,-0.667,0,,,,,,,,,,,,,
1/12/2015 23:00,1/13/2015 0:00,0,0,0,-0.951,0,,,,,,,,,,,,,
1/13/2015 0:00,1/13/2015 1:00,0,0,0,-1.008,0,,,,,,,,,,,,,
1/13/2015 1:00,1/13/2015 2:00,0,0,0,-1.139,0,,,,,,,,,,,,,
1/13/2015 2:00,1/13/2015 3:00,0,0,0,-1.108,0,,,,,,,,,,,,,
1/13/2015 3:00,1/13/2015 4:00,0,0,0,-1.003,0,,,,,,,,,,,,,
1/13/2015 4:00,1/13/2015 5:00,0,0,0,-1.043,0,,,,,,,,,,,,,
1/13/2015 5:00,1/13/2015 6:00,0,0,0,-1.285,0,,,,,,,,,,,,,
1/13/2015 6:00,1/13/2015 7:00,0,0,0,-1.454,0,,,,,,,,,,,,,
1/13/2015 7:00,1/13/2015 8:00,0.133,0.138,0.016,0.43,0,,,,,,,,,,,,,
1/13/2015 8:00,1/13/2015 9:00,0.425,0.435,0.028,3.066,0,,,,,,,,,,,,,
1/13/2015 9:00,1/13/2015 10:00,0.572,0.582,0.055,4.767,0,,,,,,,,,,,,,
1/13/2015 10:00,1/13/2015 11:00,0.696,0.74,0.055,6.29,0,,,,,,,,,,,,,
1/13/2015 11:00,1/13/2015 12:00,0.706,0.745,0.068,7.509,0,,,,,,,,,,,,,
1/13/2015 12:00,1/13/2015 13:00,0.629,0.632,0.084,7.834,0,,,,,,,,,,,,,
1/13/2015 13:00,1/13/2015 14:00,0.451,0.408,0.092,6.861,0,,,,,,,,,,,,,
1/13/2015 14:00,1/13/2015 15:00,0.137,0.095,0.064,3.574,0,,,,,,,,,,,,,
1/13/2015 15:00,1/13/2015 16:00,0.021,0.027,0.009,0.698,0,,,,,,,,,,,,,
1/13/2015 16:00,1/13/2015 17:00,0,0,0,0.098,0,,,,,,,,,,,,,
1/13/2015 17:00,1/13/2015 18:00,0,0,0,0.904,0,,,,,,,,,,,,,
1/13/2015 18:00,1/13/2015 19:00,0,0,0,0.875,0,,,,,,,,,,,,,
1/13/2015 19:00,1/13/2015 20:00,0,0,0,0.308,0,,,,,,,,,,,,,
1/13/2015 20:00,1/13/2015 21:00,0,0,0,-0.193,0,,,,,,,,,,,,,
1/13/2015 21:00,1/13/2015 22:00,0,0,0,-0.277,0,,,,,,,,,,,,,
1/13/2015 22:00,1/13/2015 23:00,0,0,0,-0.152,0,,,,,,,,,,,,,
1/13/2015 23:00,1/14/2015 0:00,0,0,0,-0.22,0,,,,,,,,,,,,,
1/14/2015 0:00,1/14/2015 1:00,0,0,0,-0.321,0,,,,,,,,,,,,,
1/14/2015 1:00,1/14/2015 2:00,0,0,0,-0.57,0,,,,,,,,,,,,,
1/14/2015 2:00,1/14/2015 3:00,0,0,0,-0.958,0,,,,,,,,,,,,,
1/14/2015 3:00,1/14/2015 4:00,0,0,0,-1.316,0,,,,,,,,,,,,,
1/14/2015 4:00,1/14/2015 5:00,0,0,0,-1.293,0,,,,,,,,,,,,,
1/14/2015 5:00,1/14/2015 6:00,0,0,0,-1.265,0,,,,,,,,,,,,,
1/14/2015 6:00,1/14/2015 7:00,0,0,0,-1.155,0,,,,,,,,,,,,,
1/14/2015 7:00,1/14/2015 8:00,0.128,0.134,0.014,-0.204,0,,,,,,,,,,,,,
1/14/2015 8:00,1/14/2015 9:00,0.268,0.228,0.063,0.771,0,,,,,,,,,,,,,
1/14/2015 9:00,1/14/2015 10:00,0.153,0.059,0.116,2.043,0,,,,,,,,,,,,,
1/14/2015 10:00,1/14/2015 11:00,0.359,0.259,0.132,3.077,0,,,,,,,,,,,,,
1/14/2015 11:00,1/14/2015 12:00,0.412,0.307,0.143,3.434,0,,,,,,,,,,,,,
1/14/2015 12:00,1/14/2015 13:00,0.14,0.025,0.137,3.324,0,,,,,,,,,,,,,
1/14/2015 13:00,1/14/2015 14:00,0.081,0.011,0.09,2.986,0,,,,,,,,,,,,,
1/14/2015 14:00,1/14/2015 15:00,0.023,0.004,0.034,2.15,0,,,,,,,,,,,,,
1/14/2015 15:00,1/14/2015 16:00,0.002,0.002,0.007,1.363,0,,,,,,,,,,,,,
1/14/2015 16:00,1/14/2015 17:00,0,0,0,1.397,0,,,,,,,,,,,,,
1/14/2015 17:00,1/14/2015 18:00,0,0,0,1.548,0,,,,,,,,,,,,,
1/14/2015 18:00,1/14/2015 19:00,0,0,0,2.078,0,,,,,,,,,,,,,
1/14/2015 19:00,1/14/2015 20:00,0,0,0,2.214,0,,,,,,,,,,,,,
1/14/2015 20:00,1/14/2015 21:00,0,0,0,2.037,0,,,,,,,,,,,,,
1/14/2015 21:00,1/14/2015 22:00,0,0,0,2.077,0,,,,,,,,,,,,,
1/14/2015 22:00,1/14/2015 23:00,0,0,0,2.459,0,,,,,,,,,,,,,
1/14/2015 23:00,1/15/2015 0:00,0,0,0,2.74,0,,,,,,,,,,,,,
1/15/2015 0:00,1/15/2015 1:00,0,0,0,2.24,0,,,,,,,,,,,,,
1/15/2015 1:00,1/15/2015 2:00,0,0,0,1.195,0,,,,,,,,,,,,,
1/15/2015 2:00,1/15/2015 3:00,0,0,0,-0.051,0,,,,,,,,,,,,,
1/15/2015 3:00,1/15/2015 4:00,0,0,0,-1.237,0,,,,,,,,,,,,,
1/15/2015 4:00,1/15/2015 5:00,0,0,0,-2.107,0,,,,,,,,,,,,,
1/15/2015 5:00,1/15/2015 6:00,0,0,0,-2.524,0,,,,,,,,,,,,,
1/15/2015 6:00,1/15/2015 7:00,0,0,0,-2.128,0,,,,,,,,,,,,,
1/15/2015 7:00,1/15/2015 8:00,0.138,0.144,0.014,0.724,0,,,,,,,,,,,,,
1/15/2015 8:00,1/15/2015 9:00,0.379,0.369,0.043,3.152,0,,,,,,,,,,,,,
1/15/2015 9:00,1/15/2015 10:00,0.609,0.635,0.044,3.958,0,,,,,,,,,,,,,
1/15/2015 10:00,1/15/2015 11:00,0.626,0.618,0.085,5.32,0,,,,,,,,,,,,,
1/15/2015 11:00,1/15/2015 12:00,0.563,0.505,0.126,6.425,0,,,,,,,,,,,,,
1/15/2015 12:00,1/15/2015 13:00,0.508,0.446,0.12,6.675,0,,,,,,,,,,,,,
1/15/2015 13:00,1/15/2015 14:00,0.307,0.222,0.117,5.928,0,,,,,,,,,,,,,
1/15/2015 14:00,1/15/2015 15:00,0.154,0.106,0.072,4.585,0,,,,,,,,,,,,,
1/15/2015 15:00,1/15/2015 16:00,0.008,0.01,0.009,3.525,0,,,,,,,,,,,,,
1/15/2015 16:00,1/15/2015 17:00,0,0,0,3.333,0,,,,,,,,,,,,,
1/15/2015 17:00,1/15/2015 18:00,0,0,0,3.069,0,,,,,,,,,,,,,
1/15/2015 18:00,1/15/2015 19:00,0,0,0,2.974,0,,,,,,,,,,,,,
1/15/2015 19:00,1/15/2015 20:00,0,0,0,3.05,0,,,,,,,,,,,,,
1/15/2015 20:00,1/15/2015 21:00,0,0,0,3.203,0,,,,,,,,,,,,,
1/15/2015 21:00,1/15/2015 22:00,0,0,0,3.406,0,,,,,,,,,,,,,
1/15/2015 22:00,1/15/2015 23:00,0,0,0,3.53,0,,,,,,,,,,,,,
1/15/2015 23:00,1/16/2015 0:00,0,0,0,3.587,0,,,,,,,,,,,,,
1/16/2015 0:00,1/16/2015 1:00,0,0,0,3.553,0,,,,,,,,,,,,,
1/16/2015 1:00,1/16/2015 2:00,0,0,0,3.362,0,,,,,,,,,,,,,
1/16/2015 2:00,1/16/2015 3:00,0,0,0,3.036,0,,,,,,,,,,,,,
1/16/2015 3:00,1/16/2015 4:00,0,0,0,2.677,0,,,,,,,,,,,,,
1/16/2015 4:00,1/16/2015 5:00,0,0,0,2.404,0,,,,,,,,,,,,,
1/16/2015 5:00,1/16/2015 6:00,0,0,0,2.333,0,,,,,,,,,,,,,
1/16/2015 6:00,1/16/2015 7:00,0,0,0,2.374,0,,,,,,,,,,,,,
1/16/2015 7:00,1/16/2015 8:00,0.095,0.096,0.019,2.576,0,,,,,,,,,,,,,
1/16/2015 8:00,1/16/2015 9:00,0.208,0.154,0.077,3.234,0,,,,,,,,,,,,,
1/16/2015 9:00,1/16/2015 10:00,0.359,0.276,0.117,4.095,0,,,,,,,,,,,,,
1/16/2015 10:00,1/16/2015 11:00,0.448,0.351,0.142,5.138,0,,,,,,,,,,,,,
1/16/2015 11:00,1/16/2015 12:00,0.605,0.57,0.112,6.372,0,,,,,,,,,,,,,
1/16/2015 12:00,1/16/2015 13:00,0.612,0.601,0.092,7.535,0,,,,,,,,,,,,,
1/16/2015 13:00,1/16/2015 14:00,0.48,0.447,0.089,8.181,0,,,,,,,,,,,,,
1/16/2015 14:00,1/16/2015 15:00,0.249,0.21,0.069,7.034,0,,,,,,,,,,,,,
1/16/2015 15:00,1/16/2015 16:00,0.029,0.035,0.01,5.171,0,,,,,,,,,,,,,
1/16/2015 16:00,1/16/2015 17:00,0,0,0,5.181,0,,,,,,,,,,,,,
1/16/2015 17:00,1/16/2015 18:00,0,0,0,5.377,0,,,,,,,,,,,,,
1/16/2015 18:00,1/16/2015 19:00,0,0,0,5.477,0,,,,,,,,,,,,,
1/16/2015 19:00,1/16/2015 20:00,0,0,0,5.26,0,,,,,,,,,,,,,
1/16/2015 20:00,1/16/2015 21:00,0,0,0,4.885,0,,,,,,,,,,,,,
1/16/2015 21:00,1/16/2015 22:00,0,0,0,4.75,0,,,,,,,,,,,,,
1/16/2015 22:00,1/16/2015 23:00,0,0,0,4.717,0,,,,,,,,,,,,,
1/16/2015 23:00,1/17/2015 0:00,0,0,0,4.577,0,,,,,,,,,,,,,
1/17/2015 0:00,1/17/2015 1:00,0,0,0,4.407,0,,,,,,,,,,,,,
1/17/2015 1:00,1/17/2015 2:00,0,0,0,4.393,0,,,,,,,,,,,,,
1/17/2015 2:00,1/17/2015 3:00,0,0,0,4.501,0,,,,,,,,,,,,,
1/17/2015 3:00,1/17/2015 4:00,0,0,0,4.656,0,,,,,,,,,,,,,
1/17/2015 4:00,1/17/2015 5:00,0,0,0,4.89,0,,,,,,,,,,,,,
1/17/2015 5:00,1/17/2015 6:00,0,0,0,5.055,0,,,,,,,,,,,,,
1/17/2015 6:00,1/17/2015 7:00,0,0,0,5.043,0,,,,,,,,,,,,,
1/17/2015 7:00,1/17/2015 8:00,0.008,0.002,0.018,5.164,0,,,,,,,,,,,,,
1/17/2015 8:00,1/17/2015 9:00,0.033,0.001,0.049,5.599,0,,,,,,,,,,,,,
1/17/2015 9:00,1/17/2015 10:00,0.056,0,0.076,6.398,0,,,,,,,,,,,,,
1/17/2015 10:00,1/17/2015 11:00,0.097,0.003,0.117,7.169,0,,,,,,,,,,,,,
1/17/2015 11:00,1/17/2015 12:00,0.104,0.005,0.122,7.744,0,,,,,,,,,,,,,
1/17/2015 12:00,1/17/2015 13:00,0.064,0,0.085,7.734,0,,,,,,,,,,,,,
1/17/2015 13:00,1/17/2015 14:00,0.056,0.002,0.074,7.182,0,,,,,,,,,,,,,
1/17/2015 14:00,1/17/2015 15:00,0.028,0.004,0.04,6.334,0,,,,,,,,,,,,,
1/17/2015 15:00,1/17/2015 16:00,0.002,0.002,0.008,5.708,0,,,,,,,,,,,,,
1/17/2015 16:00,1/17/2015 17:00,0,0,0,5.474,0,,,,,,,,,,,,,
1/17/2015 17:00,1/17/2015 18:00,0,0,0,5.106,0,,,,,,,,,,,,,
1/17/2015 18:00,1/17/2015 19:00,0,0,0,4.831,0,,,,,,,,,,,,,
1/17/2015 19:00,1/17/2015 20:00,0,0,0,4.31,0,,,,,,,,,,,,,
1/17/2015 20:00,1/17/2015 21:00,0,0,0,3.767,0,,,,,,,,,,,,,
1/17/2015 21:00,1/17/2015 22:00,0,0,0,3.256,0,,,,,,,,,,,,,
1/17/2015 22:00,1/17/2015 23:00,0,0,0,2.63,0,,,,,,,,,,,,,
1/17/2015 23:00,1/18/2015 0:00,0,0,0,2.05,0,,,,,,,,,,,,,
1/18/2015 0:00,1/18/2015 1:00,0,0,0,1.367,0,,,,,,,,,,,,,
1/18/2015 1:00,1/18/2015 2:00,0,0,0,1.09,0,,,,,,,,,,,,,
1/18/2015 2:00,1/18/2015 3:00,0,0,0,0.978,0,,,,,,,,,,,,,
1/18/2015 3:00,1/18/2015 4:00,0,0,0,0.763,0,,,,,,,,,,,,,
1/18/2015 4:00,1/18/2015 5:00,0,0,0,0.348,0,,,,,,,,,,,,,
1/18/2015 5:00,1/18/2015 6:00,0,0,0,-0.044,0,,,,,,,,,,,,,
1/18/2015 6:00,1/18/2015 7:00,0,0,0,-0.272,0,,,,,,,,,,,,,
1/18/2015 7:00,1/18/2015 8:00,0.06,0.053,0.026,0.901,0,,,,,,,,,,,,,
1/18/2015 8:00,1/18/2015 9:00,0.387,0.374,0.046,2.314,0,,,,,,,,,,,,,
1/18/2015 9:00,1/18/2015 10:00,0.497,0.463,0.082,3.729,0,,,,,,,,,,,,,
1/18/2015 10:00,1/18/2015 11:00,0.579,0.537,0.108,4.573,0,,,,,,,,,,,,,
1/18/2015 11:00,1/18/2015 12:00,0.654,0.638,0.101,5.537,0,,,,,,,,,,,,,
1/18/2015 12:00,1/18/2015 13:00,0.429,0.333,0.142,6.116,0,,,,,,,,,,,,,
1/18/2015 13:00,1/18/2015 14:00,0.149,0.051,0.122,5.872,0,,,,,,,,,,,,,
1/18/2015 14:00,1/18/2015 15:00,0.044,0.01,0.052,4.06,0,,,,,,,,,,,,,
1/18/2015 15:00,1/18/2015 16:00,0,0,0.003,2.326,0,,,,,,,,,,,,,
1/18/2015 16:00,1/18/2015 17:00,0,0,0,1.392,0,,,,,,,,,,,,,
1/18/2015 17:00,1/18/2015 18:00,0,0,0,0.739,0,,,,,,,,,,,,,
1/18/2015 18:00,1/18/2015 19:00,0,0,0,0.376,0,,,,,,,,,,,,,
1/18/2015 19:00,1/18/2015 20:00,0,0,0,0.109,0,,,,,,,,,,,,,
1/18/2015 20:00,1/18/2015 21:00,0,0,0,-0.044,0,,,,,,,,,,,,,
1/18/2015 21:00,1/18/2015 22:00,0,0,0,-0.16,0,,,,,,,,,,,,,
1/18/2015 22:00,1/18/2015 23:00,0,0,0,-0.631,0,,,,,,,,,,,,,
1/18/2015 23:00,1/19/2015 0:00,0,0,0,-1.155,0,,,,,,,,,,,,,
1/19/2015 0:00,1/19/2015 1:00,0,0,0,-1.363,0,,,,,,,,,,,,,
1/19/2015 1:00,1/19/2015 2:00,0,0,0,-1.323,0,,,,,,,,,,,,,
1/19/2015 2:00,1/19/2015 3:00,0,0,0,-1.117,0,,,,,,,,,,,,,
1/19/2015 3:00,1/19/2015 4:00,0,0,0,-0.706,0,,,,,,,,,,,,,
1/19/2015 4:00,1/19/2015 5:00,0,0,0,-0.772,0,,,,,,,,,,,,,
1/19/2015 5:00,1/19/2015 6:00,0,0,0,-1.064,0,,,,,,,,,,,,,
1/19/2015 6:00,1/19/2015 7:00,0,0,0,-1.32,0,,,,,,,,,,,,,
1/19/2015 7:00,1/19/2015 8:00,0.057,0.05,0.024,-0.937,0,,,,,,,,,,,,,
1/19/2015 8:00,1/19/2015 9:00,0.157,0.093,0.085,0.178,0,,,,,,,,,,,,,
1/19/2015 9:00,1/19/2015 10:00,0.229,0.115,0.138,2.071,0,,,,,,,,,,,,,
1/19/2015 10:00,1/19/2015 11:00,0.33,0.198,0.163,3.612,0,,,,,,,,,,,,,
1/19/2015 11:00,1/19/2015 12:00,0.416,0.297,0.158,4.409,0,,,,,,,,,,,,,
1/19/2015 12:00,1/19/2015 13:00,0.284,0.159,0.155,5.121,0,,,,,,,,,,,,,
1/19/2015 13:00,1/19/2015 14:00,0.211,0.118,0.118,4.837,0,,,,,,,,,,,,,
1/19/2015 14:00,1/19/2015 15:00,0.023,0.001,0.038,3.502,0,,,,,,,,,,,,,
1/19/2015 15:00,1/19/2015 16:00,0,0,0.005,1.868,0,,,,,,,,,,,,,
1/19/2015 16:00,1/19/2015 17:00,0,0,0,1.277,0,,,,,,,,,,,,,
1/19/2015 17:00,1/19/2015 18:00,0,0,0,1.031,0,,,,,,,,,,,,,
1/19/2015 18:00,1/19/2015 19:00,0,0,0,0.708,0,,,,,,,,,,,,,
1/19/2015 19:00,1/19/2015 20:00,0,0,0,0.289,0,,,,,,,,,,,,,
1/19/2015 20:00,1/19/2015 21:00,0,0,0,-0.119,0,,,,,,,,,,,,,
1/19/2015 21:00,1/19/2015 22:00,0,0,0,-0.416,0,,,,,,,,,,,,,
1/19/2015 22:00,1/19/2015 23:00,0,0,0,-0.693,0,,,,,,,,,,,,,
1/19/2015 23:00,1/20/2015 0:00,0,0,0,-1.088,0,,,,,,,,,,,,,
1/20/2015 0:00,1/20/2015 1:00,0,0,0,-1.166,0,,,,,,,,,,,,,
1/20/2015 1:00,1/20/2015 2:00,0,0,0,-1.067,0,,,,,,,,,,,,,
1/20/2015 2:00,1/20/2015 3:00,0,0,0,-0.822,0,,,,,,,,,,,,,
1/20/2015 3:00,1/20/2015 4:00,0,0,0,-0.497,0,,,,,,,,,,,,,
1/20/2015 4:00,1/20/2015 5:00,0,0,0,-0.448,0,,,,,,,,,,,,,
1/20/2015 5:00,1/20/2015 6:00,0,0,0,-0.404,0,,,,,,,,,,,,,
1/20/2015 6:00,1/20/2015 7:00,0,0,0,-0.216,0,,,,,,,,,,,,,
1/20/2015 7:00,1/20/2015 8:00,0.005,0.001,0.014,0.381,0,,,,,,,,,,,,,
1/20/2015 8:00,1/20/2015 9:00,0.015,0,0.029,1.12,0,,,,,,,,,,,,,
1/20/2015 9:00,1/20/2015 10:00,0.059,0.002,0.076,1.903,0,,,,,,,,,,,,,
1/20/2015 10:00,1/20/2015 11:00,0.072,0.001,0.091,2.79,0,,,,,,,,,,,,,
1/20/2015 11:00,1/20/2015 12:00,0.12,0.008,0.133,3.511,0,,,,,,,,,,,,,
1/20/2015 12:00,1/20/2015 13:00,0.097,0.005,0.113,3.822,0,,,,,,,,,,,,,
1/20/2015 13:00,1/20/2015 14:00,0.094,0.02,0.095,3.723,0,,,,,,,,,,,,,
1/20/2015 14:00,1/20/2015 15:00,0.075,0.028,0.067,2.987,0,,,,,,,,,,,,,
1/20/2015 15:00,1/20/2015 16:00,0.008,0.008,0.011,2.072,0,,,,,,,,,,,,,
1/20/2015 16:00,1/20/2015 17:00,0,0,0,1.944,0,,,,,,,,,,,,,
1/20/2015 17:00,1/20/2015 18:00,0,0,0,1.789,0,,,,,,,,,,,,,
1/20/2015 18:00,1/20/2015 19:00,0,0,0,1.604,0,,,,,,,,,,,,,
1/20/2015 19:00,1/20/2015 20:00,0,0,0,1.466,0,,,,,,,,,,,,,
1/20/2015 20:00,1/20/2015 21:00,0,0,0,1.365,0,,,,,,,,,,,,,
1/20/2015 21:00,1/20/2015 22:00,0,0,0,1.379,0,,,,,,,,,,,,,
1/20/2015 22:00,1/20/2015 23:00,0,0,0,1.475,0,,,,,,,,,,,,,
1/20/2015 23:00,1/21/2015 0:00,0,0,0,1.475,0,,,,,,,,,,,,,
1/21/2015 0:00,1/21/2015 1:00,0,0,0,1.231,0,,,,,,,,,,,,,
1/21/2015 1:00,1/21/2015 2:00,0,0,0,0.61,0,,,,,,,,,,,,,
1/21/2015 2:00,1/21/2015 3:00,0,0,0,0.076,0,,,,,,,,,,,,,
1/21/2015 3:00,1/21/2015 4:00,0,0,0,-0.213,0,,,,,,,,,,,,,
1/21/2015 4:00,1/21/2015 5:00,0,0,0,-0.331,0,,,,,,,,,,,,,
1/21/2015 5:00,1/21/2015 6:00,0,0,0,-0.408,0,,,,,,,,,,,,,
1/21/2015 6:00,1/21/2015 7:00,0,0,0,-0.388,0,,,,,,,,,,,,,
1/21/2015 7:00,1/21/2015 8:00,0.045,0.033,0.029,0.737,0,,,,,,,,,,,,,
1/21/2015 8:00,1/21/2015 9:00,0.107,0.041,0.087,2.151,0,,,,,,,,,,,,,
1/21/2015 9:00,1/21/2015 10:00,0.114,0.023,0.113,3.576,0,,,,,,,,,,,,,
1/21/2015 10:00,1/21/2015 11:00,0.054,0,0.073,4.626,0,,,,,,,,,,,,,
1/21/2015 11:00,1/21/2015 12:00,0.069,0,0.089,5.256,0,,,,,,,,,,,,,
1/21/2015 12:00,1/21/2015 13:00,0.107,0.007,0.122,5.469,0,,,,,,,,,,,,,
1/21/2015 13:00,1/21/2015 14:00,0.092,0.01,0.103,5.208,0,,,,,,,,,,,,,
1/21/2015 14:00,1/21/2015 15:00,0.043,0.005,0.055,4.077,0,,,,,,,,,,,,,
1/21/2015 15:00,1/21/2015 16:00,0,0,0.006,2.589,0,,,,,,,,,,,,,
1/21/2015 16:00,1/21/2015 17:00,0,0,0,2.455,0,,,,,,,,,,,,,
1/21/2015 17:00,1/21/2015 18:00,0,0,0,2.571,0,,,,,,,,,,,,,
1/21/2015 18:00,1/21/2015 19:00,0,0,0,2.469,0,,,,,,,,,,,,,
1/21/2015 19:00,1/21/2015 20:00,0,0,0,2.289,0,,,,,,,,,,,,,
1/21/2015 20:00,1/21/2015 21:00,0,0,0,2.241,0,,,,,,,,,,,,,
1/21/2015 21:00,1/21/2015 22:00,0,0,0,2.205,0,,,,,,,,,,,,,
1/21/2015 22:00,1/21/2015 23:00,0,0,0,2.092,0,,,,,,,,,,,,,
1/21/2015 23:00,1/22/2015 0:00,0,0,0,2.135,0,,,,,,,,,,,,,
1/22/2015 0:00,1/22/2015 1:00,0,0,0,2.176,0,,,,,,,,,,,,,
1/22/2015 1:00,1/22/2015 2:00,0,0,0,2.029,0,,,,,,,,,,,,,
1/22/2015 2:00,1/22/2015 3:00,0,0,0,2.07,0,,,,,,,,,,,,,
1/22/2015 3:00,1/22/2015 4:00,0,0,0,2.185,0,,,,,,,,,,,,,
1/22/2015 4:00,1/22/2015 5:00,0,0,0,2.338,0,,,,,,,,,,,,,
1/22/2015 5:00,1/22/2015 6:00,0,0,0,2.541,0,,,,,,,,,,,,,
1/22/2015 6:00,1/22/2015 7:00,0,0,0,2.684,0,,,,,,,,,,,,,
1/22/2015 7:00,1/22/2015 8:00,0.021,0.009,0.026,3.232,0,,,,,,,,,,,,,
1/22/2015 8:00,1/22/2015 9:00,0.041,0.006,0.053,3.891,0,,,,,,,,,,,,,
1/22/2015 9:00,1/22/2015 10:00,0.051,0.001,0.068,4.112,0,,,,,,,,,,,,,
1/22/2015 10:00,1/22/2015 11:00,0.099,0.002,0.118,4.187,0,,,,,,,,,,,,,
1/22/2015 11:00,1/22/2015 12:00,0.105,0.002,0.124,4.642,0,,,,,,,,,,,,,
1/22/2015 12:00,1/22/2015 13:00,0.043,0,0.061,5.151,0,,,,,,,,,,,,,
1/22/2015 13:00,1/22/2015 14:00,0.012,0,0.025,5.272,0,,,,,,,,,,,,,
1/22/2015 14:00,1/22/2015 15:00,0.013,0,0.026,4.871,0,,,,,,,,,,,,,
1/22/2015 15:00,1/22/2015 16:00,0,0,0.003,4.075,0,,,,,,,,,,,,,
1/22/2015 16:00,1/22/2015 17:00,0,0,0,3.921,0,,,,,,,,,,,,,
1/22/2015 17:00,1/22/2015 18:00,0,0,0,3.838,0,,,,,,,,,,,,,
1/22/2015 18:00,1/22/2015 19:00,0,0,0,3.874,0,,,,,,,,,,,,,
1/22/2015 19:00,1/22/2015 20:00,0,0,0,4.085,0,,,,,,,,,,,,,
1/22/2015 20:00,1/22/2015 21:00,0,0,0,3.871,0,,,,,,,,,,,,,
1/22/2015 21:00,1/22/2015 22:00,0,0,0,3.754,0,,,,,,,,,,,,,
1/22/2015 22:00,1/22/2015 23:00,0,0,0,3.623,0,,,,,,,,,,,,,
1/22/2015 23:00,1/23/2015 0:00,0,0,0,3.557,0,,,,,,,,,,,,,
1/23/2015 0:00,1/23/2015 1:00,0,0,0,3.6,0,,,,,,,,,,,,,
1/23/2015 1:00,1/23/2015 2:00,0,0,0,3.673,0,,,,,,,,,,,,,
1/23/2015 2:00,1/23/2015 3:00,0,0,0,3.595,0,,,,,,,,,,,,,
1/23/2015 3:00,1/23/2015 4:00,0,0,0,3.479,0,,,,,,,,,,,,,
1/23/2015 4:00,1/23/2015 5:00,0,0,0,3.345,0,,,,,,,,,,,,,
1/23/2015 5:00,1/23/2015 6:00,0,0,0,3.117,0,,,,,,,,,,,,,
1/23/2015 6:00,1/23/2015 7:00,0,0,0,2.948,0,,,,,,,,,,,,,
1/23/2015 7:00,1/23/2015 8:00,0.006,0.001,0.015,3.312,0,,,,,,,,,,,,,
1/23/2015 8:00,1/23/2015 9:00,0.132,0.076,0.078,3.94,0,,,,,,,,,,,,,
1/23/2015 9:00,1/23/2015 10:00,0.224,0.106,0.144,5.053,0,,,,,,,,,,,,,
1/23/2015 10:00,1/23/2015 11:00,0.317,0.175,0.175,6.151,0,,,,,,,,,,,,,
1/23/2015 11:00,1/23/2015 12:00,0.229,0.076,0.182,6.978,0,,,,,,,,,,,,,
1/23/2015 12:00,1/23/2015 13:00,0.127,0.014,0.137,7.414,0,,,,,,,,,,,,,
1/23/2015 13:00,1/23/2015 14:00,0.221,0.124,0.125,7.251,0,,,,,,,,,,,,,
